ID,Mixture_Model,Model_Count
R14823,"MIX{TIM3+FO,K2P}+I",2
R14824,HKY+FO+I,1
R14826,"MIX{TVM+FO,TIM3+FO}+I+R2",2
R14831,K2P+I,1
R14834,"MIX{TPM3,TPM3}+R2",2
R14837,"MIX{TIM3e,TIM3e,JC}+R2",3
R14838,"MIX{TPM3u+FO,JC}+I+R2",2
R14844,"MIX{TPM3u+FO,TPM3}+I+G4",2
R14846,TPM3+G4,1
R14848,"MIX{TPM2,TPM2}+I+G4",2
R14849,"MIX{TVM+FO,HKY+FO}+I+R2",2
R14850,"MIX{TIM3e,JC}+G4",2
R14851,K2P+I,1
R14854,"MIX{TPM3u+FO,JC}+R2",2
R14855,"MIX{TIM2+FO,F81+FO}+G4",2
R14859,"MIX{TPM3,K2P}+G4",2
R14863,TPM3+R2,1
R14867,"MIX{TIM3+FO,TPM3u+FO}+I+R2",2
R14868,HKY+FO+R2,1
R14870,TPM3+G4,1
R14872,"MIX{TPM3u+FO,JC}+G4",2
R14873,TPM2u+FO+I,1
R14877,"MIX{TPM3u+FO,JC}+I+G4",2
R14879,"MIX{TPM3u+FO,TPM3}+I+G4",2
R14884,"MIX{TPM3,JC}+G4",2
R14885,"MIX{TPM3,TPM3}+G4",2
R14890,TN+FO,1
R14893,"MIX{TN+FO,JC}+I",2
R14900,"MIX{TPM3u+FO,F81+FO,K2P,JC}+G4",4
R14902,JC,1
R14913,"MIX{K3P,K3P}+I",2
R14919,"MIX{TPM3u+FO,F81+FO,K2P,TIM3+FO,TNe}+G4",5
R14927,"MIX{TIM3e,K3P,JC}+I+G4",3
R14934,"MIX{TNe,JC}+G4",2
R14937,"MIX{K2P,JC}+G4",2
R14938,K2P+I,1
R14943,K2P,1
R14952,"MIX{K2P,JC}+G4",2
R14953,"MIX{HKY+FO,F81+FO}+I",2
R14957,"MIX{TIM2e,JC}+R2",2
R14958,"MIX{HKY+FO,K3P}+I+G4",2
R14959,"MIX{TPM3u+FO,JC}+I+G4",2
R14960,"MIX{HKY+FO,JC}+G4",2
R14963,"MIX{TPM3u+FO,TPM3}+G4",2
R14965,TPM3u+FO+I,1
R14970,"MIX{TPM3u+FO,K2P}+R2",2
R14972,TPM3+R2,1
R14973,"MIX{TPM3u+FO,TPM3}+I+R2",2
R14974,TNe+I,1
R14981,"MIX{TPM3u+FO,TPM3,TPM2u+FO}+I+R2",3
R14986,K2P+I,1
R14990,JC+I,1
R14993,"MIX{K2P,JC}+I+G4",2
R14996,HKY+FO+R2,1
R15000,TPM3u+FO+I,1
R15001,"MIX{TN+FO,JC}+I",2
R15003,TIM+FO+I,1
R15004,"MIX{TPM3u+FO,TIM3e}+R2",2
R15005,"MIX{TPM3u+FO,JC}+G4",2
R15006,"MIX{TPM3,K2P}+R2",2
R15007,"MIX{TIM3e,JC}+G4",2
R15008,"MIX{TIM3+FO,TPM3,JC,TNe}+R2",4
R15009,"MIX{TPM3u+FO,JC}+I+G4",2
R15010,"MIX{TVM+FO,K2P}+R2",2
R15019,"MIX{TIM+FO,JC}+I+G4",2
R15026,"MIX{SYM,K3P}+G4",2
R15030,TPM2+I,1
R15036,"MIX{TIM3e,TNe}+R2",2
R15045,"MIX{TPM3,JC}+G4",2
R15048,K2P+I,1
R15050,"MIX{HKY+FO,JC}+R2",2
R15051,"MIX{TN+FO,TN+FO}+I",2
R15061,"MIX{TIM3+FO,TPM3,JC}+I+R2",3
R15062,"MIX{TN+FO,JC}+I+G4",2
R15073,TPM3+I,1
R15075,"MIX{HKY+FO,JC}+R2",2
R15076,"MIX{TPM3,TPM2}+I",2
R15079,"MIX{K2P,JC}+I",2
R15083,TPM3u+FO+I,1
R15084,"MIX{K2P,K2P}+R3",2
R15088,"MIX{TNe,K2P}+I+G4",2
R15090,"MIX{TPM3u+FO,K2P}+R2",2
R15091,"MIX{TPM3u+FO,TPM3u+FO}+R3",2
R15092,K2P,1
R15093,"MIX{TPM3u+FO,JC}+I",2
R15095,"MIX{TPM2,K3P}+I",2
R15098,K2P+I,1
R15100,"MIX{HKY+FO,JC}+I",2
R15101,"MIX{TPM3u+FO,TIM3+FO}+I+G4",2
R15103,"MIX{TPM3u+FO,TPM3,F81+FO}+I+G4",3
R15104,"MIX{TNe,JC}+I",2
R15107,"MIX{TIM3+FO,F81+FO}+G4",2
R15116,"MIX{HKY+FO,TPM3}+G4",2
R15127,"MIX{TPM3u+FO,JC}+G4",2
R15139,JC+I,1
R15150,K2P,1
R15159,"MIX{K2P,JC}+I",2
R15160,"MIX{TPM3u+FO,TPM3,JC}+R2",3
R15166,"MIX{TPM3,JC}+R2",2
R15168,K2P,1
R15171,JC+I,1
R15172,K2P+I,1
R15176,"MIX{TIM3+FO,TNe}+R3",2
R15177,"MIX{K3Pu+FO,TNe,K3P}+R3",3
R15179,"MIX{TPM3u+FO,F81+FO,K3P}+R2",3
R15181,"MIX{TN+FO,K3P}+I",2
R15184,"MIX{TN+FO,TPM3}+I+R2",2
R15185,"MIX{HKY+FO,TPM2u+FO}+I+G4",2
R15188,"MIX{TPM3u+FO,JC}+I+G4",2
R15189,"MIX{TIM3e,F81+FO}+I+R2",2
R15194,"MIX{TPM3u+FO,TPM3,JC}+I+G4",3
R15197,"MIX{K2P,K2P}+I+G4",2
R15198,"MIX{TPM3u+FO,K3P}+R3",2
R15201,"MIX{TIM3e,TIM2+FO}+R3",2
R15202,"MIX{SYM,TVMe,F81+FO}+I+G4",3
R15203,"MIX{TIM3+FO,K3P}+I+G4",2
R15204,JC+I,1
R15213,TNe+I,1
R15216,K2P+I,1
R15218,"MIX{TIM3e,JC}+I",2
R15221,TN+FO,1
R15238,"MIX{TPM3u+FO,JC}+G4",2
R15240,K3Pu+FO+I,1
R15241,"MIX{TPM3,TPM3,JC}+I+G4",3
R15245,"MIX{TPM3,F81+FO}+I+G4",2
R15250,"MIX{TPM3,TPM3,JC}+R2",3
R15251,"MIX{TPM3u+FO,TPM3,F81+FO}+R3",3
R15257,TPM3u+FO+I,1
R15264,"MIX{TPM3u+FO,JC}+I",2
R15272,"MIX{TVM+FO,F81+FO,K2P}+I+R2",3
R15283,"MIX{TN+FO,JC}+I",2
R15289,"MIX{TPM3u+FO,TN+FO}+G4",2
R15293,"MIX{TPM3,TPM3}+I",2
R15295,HKY+FO+I+G4,1
R15297,"MIX{TPM3,JC}+G4",2
R15299,"MIX{TPM3,TPM3}+G4",2
R15302,"MIX{TPM3,TPM3}+G4",2
R15303,"MIX{HKY+FO,JC}+G4",2
R15308,"MIX{K2P,JC}+I",2
R15313,"MIX{K2P,JC}+G4",2
R15320,TPM3u+FO+I,1
R15322,"MIX{TPM3u+FO,F81+FO,JC}+G4",3
R15323,"MIX{TPM3u+FO,TPM3}+R3",2
R15330,"MIX{TPM3,F81+FO}+G4",2
R15331,"MIX{TIM3e,TPM3}+R2",2
R15332,HKY+FO+I,1
R15339,TPM3+G4,1
R15344,"MIX{TPM3,JC}+G4",2
R15345,"MIX{GTR+FO,F81+FO}+R3",2
R15351,TPM3u+FO+G4,1
R15361,TVMe+I,1
R15362,TPM3+I,1
R15365,"MIX{TPM3u+FO,TPM3}+R3",2
R15372,"MIX{TIM3+FO,JC}+I+R2",2
R15374,K3Pu+FO+I,1
R15380,F81+FO+I,1
R15386,"MIX{TPM3,JC}+I+G4",2
R15387,"MIX{TPM3u+FO,F81+FO}+I+R2",2
R15401,"MIX{TPM3u+FO,TPM3,JC}+R2",3
R15402,"MIX{TVM+FO,F81+FO,F81+FO}+I+R2",3
R15406,"MIX{TPM3u+FO,TPM3,TPM3u+FO}+G4",3
R15407,"MIX{TPM3u+FO,K3Pu+FO,K2P}+G4",3
R15409,"MIX{TPM3u+FO,F81+FO}+G4",2
R15414,"MIX{TIM3+FO,K2P,TPM3}+R3",3
R15424,TIM3+FO+I,1
R15427,"MIX{TIM3+FO,JC}+G4",2
R15429,TPM3+I,1
R15438,"MIX{K2P,JC}+I",2
R15440,"MIX{K2P,JC}+G4",2
R15442,HKY+FO+I,1
R15445,"MIX{TIM3+FO,K2P,TPM2}+R2",3
R15446,K3P+I,1
R15447,"MIX{TPM3,TPM3}+R2",2
R15450,K2P+I,1
R15452,K2P+I,1
R15465,"MIX{TVMe,K3P}+I",2
R15471,"MIX{K2P,JC}+I",2
R15486,"MIX{TPM3u+FO,K2P,F81+FO}+I+R2",3
R15494,"MIX{TPM3u+FO,TN+FO}+G4",2
R15643,"MIX{HKY+FO,TPM3,HKY+FO}+G4",3
R15648,"MIX{TN+FO,TPM3}+R3",2
R15679,"MIX{TPM3u+FO,TPM3}+I+G4",2
R15680,"MIX{TPM3u+FO,TPM3}+I+R2",2
R15690,"MIX{TPM3,JC}+G4",2
R15693,"MIX{TPM3u+FO,TPM3}+G4",2
R15695,"MIX{TPM3u+FO,TPM3,JC}+I+R2",3
R15697,"MIX{TVM+FO,TVM+FO,TPM2}+G4",3
R15700,K2P+G4,1
R15708,"MIX{TIM3+FO,TPM3}+G4",2
R15709,"MIX{HKY+FO,K2P}+I+G4",2
R15710,"MIX{HKY+FO,JC}+I",2
R15712,"MIX{TIM3+FO,TPM3u+FO}+I+G4",2
R15713,K2P+I,1
R15716,"MIX{TPM3u+FO,JC}+R2",2
R15722,HKY+FO,1
R15725,"MIX{TN+FO,K2P}+I+R2",2
R15726,"MIX{K2P,JC}+I",2
R15727,"MIX{TPM3,JC}+I",2
R15730,JC+I,1
R15736,"MIX{TN+FO,TPM3,JC,TNe}+R3",4
R15743,HKY+FO+I+G4,1
R15752,"MIX{TNe,K2P}+I+R2",2
R15754,"MIX{TIM3e,TPM3,JC}+G4",3
R15757,"MIX{K2P,K2P}+R2",2
R15758,"MIX{TPM2u+FO,JC}+G4",2
R15761,"MIX{TPM2u+FO,JC}+I+R2",2
R15762,TPM3u+FO+G4,1
R15763,"MIX{HKY+FO,HKY+FO}+I+G4",2
R15764,"MIX{TIM3e,TPM3}+I+G4",2
R15766,"MIX{TN+FO,K2P}+I",2
R15770,TPM3+I,1
R15775,"MIX{TIM3+FO,K3P,TNe}+G4",3
R15778,"MIX{HKY+FO,K2P}+I+G4",2
R15779,"MIX{TPM3,JC}+I+G4",2
R15780,"MIX{TPM3,JC}+I+R2",2
R15784,"MIX{TPM3u+FO,TPM3u+FO}+I+R2",2
R15786,TPM2u+FO+G4,1
R15789,HKY+FO+I,1
R15790,"MIX{TPM3u+FO,TPM3}+R3",2
R15791,TPM3u+FO+G4,1
R15792,TPM2u+FO+I,1
R15795,"MIX{TPM3,JC}+R3",2
R15797,"MIX{TPM3u+FO,TIM+FO,F81+FO}+I+R2",3
R15802,HKY+FO+G4,1
R15804,"MIX{TPM3u+FO,K3P}+G4",2
R15812,HKY+FO+I,1
R15834,"MIX{TIM3+FO,K2P,HKY+FO,K3Pu+FO}+I+R2",4
R15835,"MIX{K3P,K3P}+I",2
R15838,"MIX{HKY+FO,JC}+I+G4",2
R15848,"MIX{TIM3+FO,TPM3}+I+G4",2
R15849,"MIX{TPM2u+FO,JC}+G4",2
R15853,TPM3u+FO+I,1
R15856,"MIX{TIMe,K3P}+G4",2
R15865,"MIX{TPM3u+FO,JC}+I+R2",2
R15872,"MIX{K3Pu+FO,TVMe}+G4",2
R15873,"MIX{TPM3u+FO,F81+FO}+I+R2",2
R15877,"MIX{TPM3u+FO,TPM3}+I+G4",2
R15882,"MIX{TPM3u+FO,TPM3}+I+R2",2
R15884,TPM3+I,1
R15886,HKY+FO+I+G4,1
R15891,K2P+I,1
R15893,TIM3e+G4,1
R15901,"MIX{TVMe,K2P}+G4",2
R15902,"MIX{TPM3u+FO,K2P}+G4",2
R15904,"MIX{TIM3e,F81+FO}+G4",2
R15911,"MIX{TPM3u+FO,JC}+I+G4",2
R15914,TIM3e+I,1
R15919,TPM3u+FO+I,1
R15921,"MIX{TPM3u+FO,JC}+I",2
R15924,HKY+FO+I,1
R15925,K2P+G4,1
R15926,"MIX{TIM3+FO,JC}+R3",2
R15927,"MIX{HKY+FO,TPM3}+R2",2
R15931,TPM3+G4,1
R15932,HKY+FO+I,1
R15933,K2P+I,1
R15934,TIM3+FO+G4,1
R15935,TPM3u+FO+I,1
R15936,"MIX{TPM3u+FO,TPM3}+I+R2",2
R15937,TPM3+I,1
R15938,TPM3+G4,1
R15939,HKY+FO+I,1
R15940,TPM3u+FO+I,1
R15941,"MIX{TPM3u+FO,JC,TPM3u+FO}+R3",3
R15942,"MIX{TPM3u+FO,JC}+I+G4",2
R15943,HKY+FO+I,1
R15945,"MIX{HKY+FO,JC}+I",2
R15948,"MIX{TPM3u+FO,HKY+FO}+R3",2
R15949,"MIX{TPM3u+FO,JC}+I",2
R15952,"MIX{TPM3u+FO,F81+FO}+G4",2
R15954,"MIX{TIM2+FO,JC}+R2",2
R15955,K2P+I,1
R15956,"MIX{HKY+FO,JC}+I",2
R15957,TPM3u+FO+I,1
R15960,"MIX{TIM3e,HKY+FO}+R2",2
R15963,TPM3+I+G4,1
R15968,TIM+FO+R2,1
R15974,HKY+FO+I,1
R15976,"MIX{TN+FO,JC}+I",2
R15977,"MIX{TPM3u+FO,JC}+G4",2
R15980,"MIX{K2P,JC}+G4",2
R15982,TIM3+FO+I,1
R15985,"MIX{TIM3e,K3P,TPM2}+R2",3
R15987,"MIX{TPM3u+FO,K2P}+I+G4",2
R15989,"MIX{TPM3u+FO,F81+FO,F81+FO}+I+R2",3
R15996,"MIX{TVMe,TPM3,K3P}+I+R2",3
R16001,"MIX{HKY+FO,TIM+FO}+I+G4",2
R16005,K2P+I,1
R16009,TIM3e+G4,1
R16010,TPM3u+FO+G4,1
R16011,"MIX{HKY+FO,JC}+I",2
R16014,"MIX{K2P,JC}+I",2
R16015,"MIX{HKY+FO,JC}+I+G4",2
R16019,"MIX{TPM3,JC}+I",2
R16022,"MIX{TIM3e,TPM3,TIM3+FO}+I+R2",3
R16023,"MIX{HKY+FO,JC}+I",2
R16028,"MIX{HKY+FO,JC}+I+R2",2
R16031,TPM3+I,1
R16032,TNe+I,1
R16033,HKY+FO+G4,1
R16034,HKY+FO+G4,1
R16037,"MIX{K2P,JC}+I",2
R16041,K2P+G4,1
R16042,HKY+FO+I,1
R16044,"MIX{TPM3,TPM3}+I+R2",2
R16045,TPM3u+FO+I,1
R16052,"MIX{TPM3u+FO,JC}+G4",2
R16053,"MIX{HKY+FO,JC,F81+FO}+I+G4",3
R16054,TPM3+R2,1
R16056,"MIX{HKY+FO,K2P}+I+G4",2
R16058,"MIX{TPM3,JC}+I+R2",2
R16060,"MIX{TPM3u+FO,F81+FO}+R2",2
R16061,"MIX{TPM3u+FO,JC}+I+G4",2
R16065,"MIX{TPM3u+FO,JC}+R2",2
R16066,"MIX{TIM2+FO,JC}+I+R2",2
R16067,"MIX{HKY+FO,JC}+G4",2
R16068,F81+FO+I,1
R16071,"MIX{TPM3u+FO,JC}+R2",2
R16072,HKY+FO+I,1
R16073,"MIX{HKY+FO,JC}+I",2
R16074,"MIX{TNe,JC}+R2",2
R16075,"MIX{HKY+FO,TPM3}+I+G4",2
R16076,TPM3u+FO+R3,1
R16077,"MIX{TPM3u+FO,TPM3}+I",2
R16078,"MIX{TIM3+FO,JC}+I",2
R16079,"MIX{TPM3u+FO,JC}+R2",2
R16080,"MIX{TPM2u+FO,JC}+I+G4",2
R16086,TPM3u+FO+R2,1
R16087,"MIX{TNe,K2P}+G4",2
R16088,"MIX{TN+FO,TPM2}+I+G4",2
R16090,"MIX{TPM3u+FO,JC}+G4",2
R16093,TPM3u+FO,1
R16094,"MIX{TPM3u+FO,JC}+R2",2
R16095,TPM3+I,1
R16098,"MIX{TPM3u+FO,JC,TPM3}+I+R2",3
R16101,"MIX{K2P,JC}+I+G4",2
R16102,"MIX{TPM3,TIM2e}+G4",2
R16104,"MIX{HKY+FO,JC}+I",2
R16105,"MIX{TIM3+FO,JC}+R2",2
R16106,F81+FO,1
R16107,TPM3u+FO+I,1
R16111,"MIX{HKY+FO,JC}+G4",2
R16112,"MIX{TIM3e,TVMe}+I+G4",2
R16117,K2P+I,1
R16125,"MIX{TPM3u+FO,JC}+I",2
R16133,"MIX{TPM3u+FO,JC}+I+G4",2
R16134,"MIX{TPM3u+FO,TPM3,JC}+I+R2",3
R16136,K2P+G4,1
R16137,"MIX{TPM3u+FO,JC}+R2",2
R16144,"MIX{TPM3u+FO,TPM3,JC}+R2",3
R16152,"MIX{HKY+FO,JC}+G4",2
R16154,"MIX{HKY+FO,JC}+I",2
R16155,"MIX{TN+FO,JC}+G4",2
R16159,"MIX{HKY+FO,TN+FO}+I+G4",2
R16162,TN+FO+I,1
R16164,HKY+FO+I,1
R16166,TPM3u+FO+I,1
R16169,"MIX{TPM3u+FO,JC,TN+FO}+R3",3
R16173,K2P+I,1
R16179,"MIX{TVMe,TPM3}+R2",2
R16180,HKY+FO+I,1
R16181,"MIX{TPM3,TPM3}+I+R2",2
R16190,"MIX{K2P,K2P}+R2",2
R16191,"MIX{TPM2u+FO,TIM3e}+G4",2
R16194,"MIX{K2P,JC}+G4",2
R16201,HKY+FO+G4,1
R16206,K3P+I,1
R16215,"MIX{TPM3,TPM3}+G4",2
R16218,TN+FO,1
R16221,"MIX{TPM3,TPM3}+I+G4",2
R16224,"MIX{TPM3,JC}+R2",2
R16226,HKY+FO+I,1
R16227,"MIX{TPM3u+FO,TPM3,JC}+R3",3
R16236,"MIX{TPM3,JC}+G4",2
R16239,"MIX{TPM3u+FO,JC}+R2",2
R16244,K3P+I,1
R16246,"MIX{TPM3,JC}+G4",2
R16248,"MIX{TNe,JC,F81+FO}+G4",3
R16250,"MIX{TPM3u+FO,TIM3+FO}+I+G4",2
R16251,"MIX{TPM3u+FO,F81+FO}+I+R2",2
R16253,"MIX{K2P,JC}+G4",2
R16255,"MIX{K3P,K3P}+I",2
R16256,K2P+I,1
R16257,TPM3+I,1
R16261,"MIX{TPM3u+FO,JC}+R2",2
R16264,"MIX{TIM3+FO,HKY+FO,K2P}+I",3
R16265,"MIX{TPM3,JC}+I+R2",2
R16268,TPM3u+FO+I,1
R16272,"MIX{TPM2,JC}+I+G4",2
R16274,"MIX{TPM3u+FO,TIM+FO,TNe}+I+R2",3
R16276,"MIX{TVMe,TPM2}+I+G4",2
R16284,"MIX{TIM3e,JC}+I+R2",2
R16287,"MIX{TPM3u+FO,TPM3,JC}+R3",3
R16288,TN+FO+I,1
R16290,"MIX{TPM3,JC}+I+G4",2
R16299,"MIX{TPM3u+FO,TPM3,TPM3u+FO,JC}+I+R2",4
R16300,"MIX{K3P,TPM3}+G4",2
R16312,"MIX{TPM3u+FO,JC}+G4",2
R16322,F81+FO,1
R16324,"MIX{K3Pu+FO,JC}+I",2
R16338,TPM2+I,1
R16339,"MIX{TPM3u+FO,JC}+G4",2
R16345,HKY+FO+I,1
R16357,TPM3+I,1
R16359,"MIX{TPM3u+FO,JC}+R3",2
R16366,HKY+FO+G4,1
R16367,K3Pu+FO+I,1
R16368,"MIX{TPM3u+FO,F81+FO}+G4",2
R16369,"MIX{HKY+FO,JC}+I+G4",2
R16372,HKY+FO+I,1
R16376,"MIX{TPM3u+FO,TIM+FO,TIMe,K3Pu+FO}+R2",4
R16377,TNe+I,1
R16378,"MIX{TN+FO,TPM3,JC}+R2",3
R16380,"MIX{HKY+FO,JC,TIM+FO,F81+FO}+G4",4
R16385,K2P+I,1
R16391,K2P+I,1
R16393,"MIX{TPM3u+FO,K2P}+I+G4",2
R16394,TPM3u+FO+I,1
R16396,"MIX{TIM3+FO,TPM3}+I+G4",2
R16398,"MIX{K2P,JC}+G4",2
R16399,TN+FO+I,1
R16402,"MIX{TPM2,K2P}+I",2
R16407,"MIX{TPM3u+FO,JC}+I",2
R16410,TPM3u+FO+I,1
R16411,TPM3u+FO+G4,1
R16413,TPM3u+FO+I,1
R16416,K2P+G4,1
R16417,"MIX{TIM3+FO,TPM3}+G4",2
R16421,"MIX{TVM+FO,JC}+G4",2
R16423,"MIX{HKY+FO,JC}+I",2
R16426,TIM+FO+I,1
R16428,TPM3+G4,1
R16430,TPM3u+FO+G4,1
R16431,F81+FO+I,1
R16433,"MIX{TPM3u+FO,TPM3}+I+R2",2
R16435,"MIX{TPM3u+FO,TPM3}+R3",2
R16442,"MIX{TVM+FO,K3Pu+FO,F81+FO,HKY+FO}+I+R2",4
R16444,"MIX{K2P,JC}+R2",2
R16446,"MIX{TPM3,JC}+R2",2
R16447,"MIX{TPM3u+FO,JC}+R2",2
R16453,"MIX{TIM3e,TPM3}+I+R2",2
R16455,"MIX{TIM3e,JC}+R2",2
R16456,F81+FO+I,1
R16457,"MIX{TPM3u+FO,TPM2u+FO}+G4",2
R16458,TNe+I+G4,1
R16459,"MIX{TPM3u+FO,K2P}+I+G4",2
R16462,"MIX{TIM3e,TIM3e}+I+R2",2
R16464,JC,1
R16466,"MIX{HKY+FO,JC}+G4",2
R16467,"MIX{TIM3+FO,JC}+I+G4",2
R16468,"MIX{TN+FO,K2P}+I+G4",2
R16477,K2P+I,1
R16478,TPM3u+FO+G4,1
R16479,HKY+FO+I,1
R16480,K2P+I,1
R16482,K2P+I,1
R16483,HKY+FO+I,1
R16492,"MIX{TPM3u+FO,JC}+I+R2",2
R16498,TPM3+G4,1
R16512,"MIX{TPM3,TPM3}+R2",2
R16513,"MIX{TIM3+FO,TPM2}+I",2
R16514,"MIX{TIM3e,TIM3e,JC}+G4",3
R16517,"MIX{TPM3,TPM3}+I+G4",2
R16519,"MIX{TPM3,TPM3}+I+G4",2
R16521,TPM2+G4,1
R16529,F81+FO+I,1
R16531,"MIX{K2P,TPM3u+FO}+I",2
R16556,"MIX{TN+FO,TPM2u+FO,F81+FO}+I+R2",3
R16558,"MIX{TIM2+FO,F81+FO}+I+G4",2
R16560,"MIX{TPM3,TPM3,JC}+I",3
R16566,"MIX{TPM3u+FO,F81+FO}+R2",2
R16581,"MIX{TIM3e,JC}+I+R2",2
R16584,K2P+G4,1
R16586,TPM3u+FO+I,1
R16595,"MIX{TPM3u+FO,JC}+I",2
R16606,"MIX{K2P,JC}+I",2
R16611,"MIX{TIM3e,TPM3,JC}+G4",3
R16613,"MIX{TPM3u+FO,TPM2}+G4",2
R16615,"MIX{TN+FO,JC}+I",2
R16619,TPM2+I+G4,1
R16621,"MIX{TPM3,JC}+G4",2
R16627,"MIX{K2P,JC}+R2",2
R16628,TVM+FO+G4,1
R16630,"MIX{TIM3e,K3P}+G4",2
R16631,TN+FO+I,1
R16636,TPM2u+FO+I,1
R16637,"MIX{TPM3u+FO,K3Pu+FO,TNe}+I+G4",3
R16638,"MIX{TIM+FO,JC}+I",2
R16639,"MIX{TPM3u+FO,JC}+R3",2
R16641,"MIX{TPM3u+FO,TPM3,HKY+FO,JC}+I+R2",4
R16648,"MIX{TN+FO,JC}+I",2
R16653,HKY+FO+I,1
R16654,"MIX{TPM3,JC}+I+G4",2
R16658,"MIX{TPM3,TPM3}+G4",2
R16662,"MIX{TPM3,F81+FO}+I",2
R16667,"MIX{GTR+FO,F81+FO}+I+G4",2
R16671,"MIX{TVM+FO,TPM3}+I+G4",2
R16672,K3Pu+FO+I,1
R16675,"MIX{TVM+FO,TPM2}+I+R2",2
R16678,"MIX{TIM3e,K3P}+G4",2
R16682,TPM3+G4,1
R16685,"MIX{HKY+FO,JC}+R2",2
R16688,"MIX{K2P,JC}+I",2
R16693,TIM2+FO,1
R16719,TPM3u+FO+I+G4,1
R16720,"MIX{TIM3e,TPM3}+I+R2",2
R16721,K2P+I,1
R16725,"MIX{TIM3e,TPM3,TNe}+I+R2",3
R16726,"MIX{TVM+FO,JC,TN+FO}+G4",3
R16728,"MIX{TIM3e,F81+FO}+R2",2
R16733,"MIX{TPM3u+FO,HKY+FO}+R3",2
R16734,TPM3+I,1
R16737,"MIX{HKY+FO,JC}+R2",2
R16740,"MIX{TPM3,TPM3}+R2",2
R16742,"MIX{TPM3u+FO,JC}+I",2
R16744,TPM3+I,1
R16747,TPM3+I,1
R16750,"MIX{TPM3,TPM3}+G4",2
R16761,"MIX{TPM3,TPM3u+FO}+R3",2
R16763,K2P+G4,1
R16765,"MIX{TPM3,JC}+I+G4",2
R16773,"MIX{TPM3u+FO,JC}+R2",2
R16775,"MIX{TIM3+FO,TPM3,TIM3+FO,JC}+R3",4
R16784,"MIX{K2P,JC}+I",2
R16786,"MIX{TPM3u+FO,TIM3+FO}+G4",2
R16798,HKY+FO+G4,1
R16799,TIM3e+R2,1
R16801,"MIX{TIM3+FO,F81+FO}+G4",2
R16803,"MIX{TPM3,JC}+R2",2
R16804,F81+FO,1
R16805,HKY+FO+I,1
R16814,"MIX{TPM3,TPM3}+R2",2
R16815,SYM+I,1
R16818,"MIX{TIM3+FO,TPM3}+I",2
R16825,"MIX{K2P,JC}+I+G4",2
R16827,"MIX{TIM3+FO,TPM3}+I+G4",2
R16834,HKY+FO+G4,1
R16836,TPM3u+FO+I+G4,1
R16839,"MIX{TPM3,TPM3}+R2",2
R16840,"MIX{TPM3,TPM3,JC}+I+G4",3
R16843,TN+FO+I,1
R16844,"MIX{K2P,JC}+R3",2
R16846,JC,1
R16848,HKY+FO+I,1
R16851,"MIX{K2P,F81+FO}+I",2
R16861,"MIX{TNe,JC}+R2",2
R16864,K2P+G4,1
R16872,"MIX{TPM3u+FO,TIM2+FO}+R3",2
R16910,TNe+I,1
R16911,K2P+I,1
R16915,"MIX{TIM3e,F81+FO}+G4",2
R16920,"MIX{TPM3u+FO,TPM3}+I+G4",2
R16922,"MIX{TPM2u+FO,TPM3,JC}+R2",3
R16924,HKY+FO+I,1
R16926,"MIX{TPM3u+FO,F81+FO,TPM2}+I+G4",3
R16941,"MIX{TN+FO,JC}+G4",2
R16954,K3P+I,1
R16960,"MIX{TIMe,K2P}+I",2
R16968,"MIX{TPM3,JC}+R2",2
R16969,JC+I,1
R16973,"MIX{K2P,JC}+I",2
R17130,K2P+R2,1
R17157,"MIX{K3Pu+FO,JC}+I+G4",2
R17185,"MIX{TPM3u+FO,TPM3}+G4",2
R17190,TIM3+FO+I,1
R17191,JC,1
R17192,"MIX{HKY+FO,K2P}+G4",2
R17202,"MIX{TPM3,JC}+G4",2
R17204,"MIX{HKY+FO,JC}+I+G4",2
R17205,TPM3u+FO+R2,1
R17209,"MIX{TIM3e,JC,F81+FO}+I+R2",3
R17217,K2P+I,1
R17235,"MIX{TVMe,TNe,K2P}+G4",3
R17254,"MIX{SYM,TIM3e}+G4",2
R17256,"MIX{TIM3+FO,JC}+G4",2
R17257,TIM3+FO+I,1
R17258,K2P+I,1
R17259,"MIX{K2P,JC}+G4",2
R17262,"MIX{GTR+FO,TIM3e,JC}+I+R2",3
R17276,"MIX{K2P,JC}+R2",2
R17277,"MIX{TPM3u+FO,JC}+I+G4",2
R17278,"MIX{TPM3u+FO,JC}+G4",2
R17294,K2P+I,1
R17312,"MIX{TPM3u+FO,JC}+G4",2
R17316,K2P+G4,1
R17329,HKY+FO+I,1
R17334,TPM3u+FO+G4,1
R17340,K2P+I,1
R17343,K2P+G4,1
R17359,"MIX{K2P,JC}+G4",2
R17360,TIMe+G4,1
R17373,K2P+G4,1
R17379,"MIX{TPM3,TPM3}+G4",2
R17400,"MIX{TPM3,JC}+G4",2
R17414,JC,1
R17415,HKY+FO+G4,1
R17419,TN+FO+I,1
R17420,"MIX{TPM3u+FO,JC}+G4",2
R17431,"MIX{TPM2u+FO,TIM+FO,F81+FO}+G4",3
R17432,"MIX{HKY+FO,JC}+G4",2
R17472,TPM3+G4,1
R17474,"MIX{K2P,JC}+G4",2
R17486,"MIX{TPM3u+FO,TPM3}+G4",2
R17537,"MIX{K2P,JC}+G4",2
R17541,"MIX{TIM3+FO,JC}+G4",2
R17545,HKY+FO+I,1
R17567,"MIX{TNe,JC}+G4",2
