ID,Mixture_Model,Model_Count
chr2_52320000_52330000,"MIX{TPM3u+FO,JC,K2P}+R2",3
chr2_52410000_52420000,"MIX{HKY+FO,K3Pu+FO,TNe}+R2",3
chr2_52460000_52470000,"MIX{GTR+FO,TIM3e}+I+R2",2
chr2_52470000_52480000,"MIX{TPM2u+FO,K2P,JC}+R2",3
chr2_52480000_52490000,"MIX{TVM+FO,TPM3}+R2",2
chr2_52500000_52510000,"MIX{TPM3u+FO,TPM3u+FO,K2P}+R2",3
chr2_52510000_52520000,"MIX{TPM2u+FO,HKY+FO}+G4",2
chr2_52520000_52530000,TPM2u+FO+I+R2,1
chr2_52530000_52540000,"MIX{TIM2+FO,JC}+G4",2
chr2_52540000_52550000,"MIX{HKY+FO,TPM3u+FO}+R2",2
chr2_52550000_52560000,"MIX{TPM2u+FO,JC,HKY+FO}+R2",3
chr2_52560000_52570000,"MIX{TVM+FO,JC}+R2",2
chr2_52570000_52580000,"MIX{TPM2u+FO,K2P}+R2",2
chr2_52590000_52600000,"MIX{TVM+FO,K2P}+I+R2",2
chr2_52620000_52630000,"MIX{TPM2u+FO,JC}+R2",2
chr2_52640000_52650000,"MIX{TVM+FO,JC}+G4",2
chr2_52680000_52690000,"MIX{TPM2u+FO,JC,K2P}+R2",3
chr2_52710000_52720000,"MIX{TPM3u+FO,HKY+FO}+R2",2
chr2_5290000_5300000,"MIX{GTR+FO,JC}+G4",2
chr2_53010000_53020000,"MIX{TPM2u+FO,TIM2+FO,JC}+R2",3
chr2_53050000_53060000,"MIX{TPM3u+FO,JC}+G4",2
chr2_53120000_53130000,"MIX{TVM+FO,JC}+G4",2
chr2_53190000_53200000,"MIX{GTR+FO,JC}+G4",2
chr2_53370000_53380000,"MIX{TPM3u+FO,K3P}+R2",2
chr2_53380000_53390000,"MIX{TPM3u+FO,JC}+G4",2
chr2_5340000_5350000,"MIX{TVM+FO,HKY+FO}+G4",2
chr2_53420000_53430000,"MIX{TVM+FO,JC}+G4",2
chr2_53570000_53580000,"MIX{TVM+FO,K2P}+R2",2
chr2_53660000_53670000,"MIX{TPM3u+FO,JC,TPM2}+R2",3
chr2_53860000_53870000,"MIX{TVM+FO,JC}+G4",2
chr2_5420000_5430000,"MIX{TIM3+FO,JC,K2P}+G4",3
chr2_54270000_54280000,"MIX{TPM2,JC,TN+FO}+G4",3
chr2_5430000_5440000,"MIX{TPM2,HKY+FO}+G4",2
chr2_5440000_5450000,"MIX{TPM2u+FO,TPM2}+R2",2
chr2_54410000_54420000,TVM+FO+R2,1
chr2_54560000_54570000,TVM+FO+G4,1
chr2_54970000_54980000,"MIX{TVM+FO,JC}+G4",2
chr2_54980000_54990000,"MIX{TPM2u+FO,TNe}+G4",2
chr2_55150000_55160000,"MIX{TVM+FO,JC}+G4",2
chr2_55200000_55210000,TVM+FO+G4,1
chr2_55270000_55280000,"MIX{GTR+FO,JC,TPM3}+G4",3
chr2_55280000_55290000,"MIX{TVM+FO,JC}+R2",2
chr2_55330000_55340000,"MIX{TPM2u+FO,JC}+G4",2
chr2_55440000_55450000,TVM+FO+G4,1
chr2_55760000_55770000,TVM+FO+G4,1
chr2_55880000_55890000,"MIX{HKY+FO,JC}+G4",2
chr2_55890000_55900000,TPM2u+FO+G4,1
chr2_55950000_55960000,"MIX{TPM3u+FO,HKY+FO}+G4",2
chr2_55980000_55990000,TVM+FO+G4,1
chr2_56000000_56010000,"MIX{TPM3u+FO,TN+FO}+I",2
chr2_56010000_56020000,"MIX{TPM2u+FO,JC}+G4",2
chr2_56040000_56050000,TPM3u+FO+I+G4,1
chr2_56060000_56070000,"MIX{TPM3u+FO,F81+FO}+I+G4",2
chr2_5610000_5620000,"MIX{TPM3u+FO,JC,HKY+FO}+R2",3
chr2_5620000_5630000,"MIX{K2P,JC}+G4",2
chr2_5630000_5640000,TPM2u+FO+G4,1
chr2_56400000_56410000,"MIX{GTR+FO,TNe}+G4",2
chr2_5640000_5650000,"MIX{TPM3u+FO,SYM,JC}+I+R2",3
chr2_56430000_56440000,TVM+FO+R2,1
chr2_56440000_56450000,"MIX{TVM+FO,JC}+R2",2
chr2_5650000_5660000,"MIX{HKY+FO,TPM3u+FO}+I+R2",2
chr2_56570000_56580000,"MIX{TPM2u+FO,JC}+G4",2
chr2_56580000_56590000,"MIX{TPM2u+FO,K2P}+G4",2
chr2_56590000_56600000,TVM+FO+G4,1
chr2_56600000_56610000,"MIX{TPM3u+FO,K2P}+G4",2
chr2_5660000_5670000,"MIX{HKY+FO,JC,HKY+FO,K2P}+G4",4
chr2_56610000_56620000,"MIX{TVM+FO,JC}+R2",2
chr2_56630000_56640000,"MIX{TVM+FO,K2P}+R2",2
chr2_56640000_56650000,TVM+FO+G4,1
chr2_56650000_56660000,"MIX{TPM3u+FO,K2P}+G4",2
chr2_56670000_56680000,"MIX{GTR+FO,K3Pu+FO}+R2",2
chr2_56680000_56690000,"MIX{TPM2u+FO,JC}+I+R2",2
chr2_56690000_56700000,"MIX{HKY+FO,JC}+I+R2",2
chr2_5670000_5680000,"MIX{K2P,JC,HKY+FO}+G4",3
chr2_56790000_56800000,"MIX{TPM3,JC,HKY+FO}+I+R2",3
chr2_56800000_56810000,"MIX{TIM2+FO,K2P}+G4",2
chr2_5680000_5690000,TPM2u+FO+G4,1
chr2_5690000_5700000,"MIX{TN+FO,JC,F81+FO,TNe}+G4",4
chr2_56990000_57000000,"MIX{TIM3+FO,JC}+G4",2
chr2_57010000_57020000,"MIX{K3Pu+FO,HKY+FO,JC}+I+R2",3
chr2_57030000_57040000,"MIX{TVM+FO,JC}+I+R2",2
chr2_57040000_57050000,"MIX{TPM2u+FO,TNe}+I+R2",2
chr2_57050000_57060000,TPM3+R2,1
chr2_57060000_57070000,TPM3u+FO+G4,1
chr2_57090000_57100000,GTR+FO+G4,1
chr2_57100000_57110000,"MIX{TPM3u+FO,K2P}+I+R2",2
chr2_57120000_57130000,"MIX{TVM+FO,JC}+G4",2
chr2_57130000_57140000,TPM3u+FO+R2,1
chr2_57160000_57170000,"MIX{TPM2u+FO,K2P,JC}+I+R2",3
chr2_57180000_57190000,TVM+FO+G4,1
chr2_57190000_57200000,"MIX{TPM3u+FO,F81+FO}+G4",2
chr2_57200000_57210000,"MIX{HKY+FO,JC}+I+G4",2
chr2_5720000_5730000,"MIX{K2P,JC}+R2",2
chr2_57210000_57220000,"MIX{TIM2+FO,JC}+R2",2
chr2_57230000_57240000,TVM+FO+R2,1
chr2_57240000_57250000,"MIX{TIM2+FO,JC}+G4",2
chr2_57250000_57260000,TVM+FO+G4,1
chr2_57260000_57270000,TPM2u+FO+G4,1
chr2_57290000_57300000,"MIX{TVM+FO,TPM2}+G4",2
chr2_5730000_5740000,"MIX{TVM+FO,JC,HKY+FO}+I+R2",3
chr2_57320000_57330000,"MIX{TPM3u+FO,JC,TNe,TNe}+I+R2",4
chr2_57340000_57350000,"MIX{TIM3+FO,JC}+I+R2",2
chr2_57370000_57380000,TVM+FO+G4,1
chr2_57380000_57390000,TPM3u+FO+G4,1
chr2_57390000_57400000,"MIX{TIM2+FO,JC}+G4",2
chr2_57400000_57410000,"MIX{TPM2u+FO,K2P}+I+R2",2
chr2_5740000_5750000,"MIX{GTR+FO,K2P}+R2",2
chr2_57410000_57420000,TIM3+FO+I+R2,1
chr2_57430000_57440000,"MIX{TVM+FO,HKY+FO}+G4",2
chr2_57440000_57450000,TVM+FO+G4,1
chr2_57470000_57480000,TPM3u+FO+I,1
chr2_57480000_57490000,"MIX{TPM3u+FO,JC}+G4",2
chr2_57500000_57510000,"MIX{TPM2u+FO,JC}+G4",2
chr2_5750000_5760000,"MIX{TPM2u+FO,K2P}+G4",2
chr2_57510000_57520000,"MIX{TPM2u+FO,JC}+G4",2
chr2_57530000_57540000,"MIX{TPM2u+FO,K2P}+G4",2
chr2_57570000_57580000,"MIX{TPM2u+FO,K2P}+I+R2",2
chr2_57580000_57590000,"MIX{TPM2u+FO,K2P}+R2",2
chr2_57590000_57600000,TPM2u+FO+I+G4,1
chr2_57610000_57620000,"MIX{TPM3u+FO,JC}+G4",2
chr2_57620000_57630000,"MIX{TVM+FO,TNe}+G4",2
chr2_57640000_57650000,TVM+FO+G4,1
chr2_57650000_57660000,TPM3u+FO+G4,1
chr2_57680000_57690000,"MIX{TVM+FO,K2P}+G4",2
chr2_57690000_57700000,TVM+FO+G4,1
chr2_57700000_57710000,"MIX{TPM2u+FO,K2P}+G4",2
chr2_57710000_57720000,TPM2u+FO+G4,1
chr2_57720000_57730000,"MIX{TPM3u+FO,JC}+G4",2
chr2_57730000_57740000,"MIX{TVM+FO,JC,K2P}+G4",3
chr2_57750000_57760000,"MIX{TVM+FO,JC}+G4",2
chr2_57770000_57780000,TIM2+FO+G4,1
chr2_57790000_57800000,TPM3u+FO+G4,1
chr2_57800000_57810000,"MIX{TVM+FO,TNe}+R2",2
chr2_5780000_5790000,TVM+FO+G4,1
chr2_57840000_57850000,"MIX{TIM3+FO,K2P}+G4",2
chr2_5790000_5800000,"MIX{TPM2u+FO,JC,HKY+FO,TN+FO}+G4",4
chr2_57950000_57960000,"MIX{TVM+FO,JC}+G4",2
chr2_58000000_58010000,"MIX{TPM3u+FO,K2P}+G4",2
chr2_5800000_5810000,"MIX{TPM3u+FO,JC}+I+R2",2
chr2_58020000_58030000,"MIX{TPM2,TPM3u+FO}+G4",2
chr2_58050000_58060000,"MIX{TPM3u+FO,JC}+G4",2
chr2_58210000_58220000,K2P+I+R2,1
chr2_58230000_58240000,"MIX{TPM3u+FO,JC}+R2",2
chr2_58240000_58250000,"MIX{TVM+FO,K2P}+R2",2
chr2_58250000_58260000,"MIX{TPM3u+FO,JC,TVM+FO}+I+R2",3
chr2_58290000_58300000,"MIX{TVM+FO,JC,K2P}+G4",3
chr2_58300000_58310000,TPM2u+FO+I+R2,1
chr2_5830000_5840000,HKY+FO+G4,1
chr2_58310000_58320000,"MIX{TPM3u+FO,JC}+G4",2
chr2_58330000_58340000,"MIX{TPM3u+FO,JC,K2P,F81+FO}+R2",4
chr2_58340000_58350000,"MIX{TPM3u+FO,K2P}+G4",2
chr2_58360000_58370000,TPM3u+FO+R2,1
chr2_58380000_58390000,TVM+FO+G4,1
chr2_58390000_58400000,TPM2u+FO+G4,1
chr2_58410000_58420000,TVM+FO+G4,1
chr2_58460000_58470000,TPM2u+FO+R2,1
chr2_58470000_58480000,"MIX{TVM+FO,JC}+G4",2
chr2_58490000_58500000,TPM2u+FO+G4,1
chr2_58500000_58510000,TVM+FO+I,1
chr2_5850000_5860000,"MIX{HKY+FO,K2P}+G4",2
chr2_58510000_58520000,"MIX{TPM2u+FO,JC}+G4",2
chr2_58520000_58530000,TPM2u+FO+R2,1
chr2_58530000_58540000,"MIX{TPM2u+FO,K2P}+G4",2
chr2_58540000_58550000,"MIX{TPM3u+FO,K2P}+G4",2
chr2_58550000_58560000,TVM+FO+G4,1
chr2_58570000_58580000,"MIX{TVM+FO,TNe}+G4",2
chr2_58610000_58620000,"MIX{TPM3u+FO,JC}+G4",2
chr2_58620000_58630000,"MIX{TPM3u+FO,JC}+G4",2
chr2_58630000_58640000,"MIX{TPM2u+FO,JC}+G4",2
chr2_58670000_58680000,TPM2u+FO+G4,1
chr2_58690000_58700000,"MIX{TVM+FO,K2P}+G4",2
chr2_58700000_58710000,"MIX{TVMe,JC}+R2",2
chr2_5870000_5880000,"MIX{TPM2u+FO,K2P}+G4",2
chr2_58710000_58720000,"MIX{TVM+FO,K2P,F81+FO}+G4",3
chr2_58740000_58750000,"MIX{TVM+FO,K2P}+G4",2
chr2_58750000_58760000,"MIX{TIM3+FO,JC}+I+R2",2
chr2_58760000_58770000,"MIX{TPM2u+FO,K2P,TIM3e}+G4",3
chr2_58770000_58780000,"MIX{TPM2u+FO,TIM2+FO}+G4",2
chr2_58780000_58790000,"MIX{TVM+FO,JC}+G4",2
chr2_58800000_58810000,"MIX{TPM2u+FO,JC}+R3",2
chr2_5880000_5890000,"MIX{TVM+FO,JC}+G4",2
chr2_58810000_58820000,"MIX{TPM3u+FO,F81+FO}+G4",2
chr2_58820000_58830000,"MIX{TVM+FO,JC}+G4",2
chr2_58830000_58840000,"MIX{TVM+FO,JC}+G4",2
chr2_58840000_58850000,"MIX{TPM2u+FO,JC}+R2",2
chr2_58850000_58860000,"MIX{TPM2u+FO,TPM2}+R2",2
chr2_58860000_58870000,"MIX{TVM+FO,HKY+FO,K2P}+R2",3
chr2_58870000_58880000,"MIX{TPM3u+FO,JC,HKY+FO}+G4",3
chr2_58880000_58890000,HKY+FO+G4,1
chr2_5890000_5900000,"MIX{TPM3u+FO,K2P}+G4",2
chr2_58920000_58930000,"MIX{TPM2u+FO,JC,K3Pu+FO}+R2",3
chr2_58930000_58940000,TPM3u+FO+R2,1
chr2_58970000_58980000,"MIX{GTR+FO,TPM2u+FO}+R2",2
chr2_58980000_58990000,"MIX{TPM2,TPM3u+FO}+G4",2
chr2_59000000_59010000,"MIX{K2P,JC}+I+R2",2
chr2_5900000_5910000,"MIX{HKY+FO,K3Pu+FO}+I+R2",2
chr2_59030000_59040000,TVM+FO+G4,1
chr2_59060000_59070000,"MIX{TPM2u+FO,JC}+G4",2
chr2_59070000_59080000,TIM2+FO+G4,1
chr2_59080000_59090000,"MIX{HKY+FO,JC,K3P}+G4",3
chr2_5910000_5920000,"MIX{TVM+FO,JC}+I+R2",2
chr2_59110000_59120000,"MIX{TPM3u+FO,TIM2e}+R2",2
chr2_59120000_59130000,"MIX{TPM3u+FO,K2P}+G4",2
chr2_5930000_5940000,"MIX{TVM+FO,JC}+R2",2
chr2_5940000_5950000,"MIX{TPM3u+FO,JC}+G4",2
chr2_59500000_59510000,"MIX{TIM2e,JC}+R2",2
chr2_5950000_5960000,"MIX{TPM2u+FO,JC}+G4",2
chr2_59520000_59530000,"MIX{TIM3+FO,TPM3}+R2",2
chr2_59530000_59540000,"MIX{TPM3,JC,TPM2u+FO,TNe,TIM+FO}+R2",5
chr2_59540000_59550000,"MIX{TPM3,F81+FO}+G4",2
chr2_5960000_5970000,"MIX{TPM2u+FO,K2P}+G4",2
chr2_59640000_59650000,TVM+FO+R2,1
chr2_59650000_59660000,TPM3u+FO+G4,1
chr2_59660000_59670000,"MIX{TPM3u+FO,TPM2}+G4",2
chr2_5970000_5980000,"MIX{HKY+FO,K2P,JC}+I+R2",3
chr2_59710000_59720000,TPM3u+FO+G4,1
chr2_59720000_59730000,"MIX{TPM3u+FO,K3P,JC}+G4",3
chr2_59730000_59740000,"MIX{TPM2u+FO,TPM2}+I+R2",2
chr2_59750000_59760000,TVM+FO+R2,1
chr2_59760000_59770000,"MIX{TPM3u+FO,K2P}+R2",2
chr2_59770000_59780000,"MIX{TVM+FO,K3P,JC}+I+R2",3
chr2_59780000_59790000,"MIX{HKY+FO,TN+FO,JC}+I+R2",3
chr2_59790000_59800000,"MIX{TPM3u+FO,JC}+G4",2
chr2_59800000_59810000,"MIX{TPM3u+FO,JC}+I+R2",2
chr2_5980000_5990000,"MIX{TPM2u+FO,JC}+I+R2",2
chr2_59810000_59820000,"MIX{TPM3,JC,HKY+FO}+G4",3
chr2_59820000_59830000,"MIX{TVM+FO,TPM3}+G4",2
chr2_59840000_59850000,TPM2u+FO+G4,1
chr2_59850000_59860000,"MIX{TPM3u+FO,JC}+G4",2
chr2_59860000_59870000,TVM+FO+G4,1
chr2_59870000_59880000,"MIX{TVM+FO,JC}+G4",2
chr2_59880000_59890000,"MIX{TPM3u+FO,K2P}+G4",2
chr2_59890000_59900000,"MIX{TPM3u+FO,K3P}+G4",2
chr2_59900000_59910000,"MIX{TPM2u+FO,JC,K3P}+G4",3
chr2_5990000_6000000,"MIX{TPM2u+FO,JC}+G4",2
chr2_59910000_59920000,"MIX{TPM3u+FO,JC}+I+G4",2
chr2_59920000_59930000,"MIX{TPM3u+FO,JC}+G4",2
chr2_59930000_59940000,"MIX{TPM2u+FO,JC}+G4",2
chr2_59950000_59960000,"MIX{TPM3u+FO,K2P,TPM3u+FO}+R2",3
chr2_59960000_59970000,TPM2u+FO+G4,1
chr2_59980000_59990000,"MIX{TIM3+FO,JC}+G4",2
chr2_59990000_60000000,"MIX{TVM+FO,JC}+G4",2
chr2_6000000_6010000,"MIX{TPM2u+FO,HKY+FO}+G4",2
chr2_600000_610000,"MIX{GTR+FO,TPM3}+G4",2
chr2_60010000_60020000,"MIX{TPM2u+FO,JC}+G4",2
chr2_60020000_60030000,"MIX{TVM+FO,F81+FO}+G4",2
chr2_60030000_60040000,"MIX{TPM3u+FO,JC}+G4",2
chr2_60040000_60050000,"MIX{TPM2u+FO,TPM2u+FO,K2P}+G4",3
chr2_60060000_60070000,TPM3u+FO+G4,1
chr2_60070000_60080000,"MIX{K2P,JC,F81+FO}+I+R2",3
chr2_60080000_60090000,"MIX{K2P,JC}+G4",2
chr2_60090000_60100000,"MIX{TPM3u+FO,K2P}+R2",2
chr2_60100000_60110000,"MIX{K2P,JC}+I+R2",2
chr2_6010000_6020000,"MIX{TPM2u+FO,K2P}+G4",2
chr2_60110000_60120000,"MIX{TIM2+FO,K2P,JC}+G4",3
chr2_60120000_60130000,"MIX{TPM3u+FO,TPM2u+FO,JC}+G4",3
chr2_60130000_60140000,"MIX{K2P,JC}+G4",2
chr2_60140000_60150000,TPM2u+FO+G4,1
chr2_60160000_60170000,"MIX{K2P,JC}+G4",2
chr2_60170000_60180000,"MIX{TVM+FO,JC,K2P}+G4",3
chr2_60180000_60190000,"MIX{TPM2u+FO,F81+FO}+G4",2
chr2_60190000_60200000,TVM+FO+I,1
chr2_60200000_60210000,"MIX{TPM2u+FO,K3P}+R2",2
chr2_6020000_6030000,"MIX{TPM2u+FO,K2P}+G4",2
chr2_60210000_60220000,TPM2u+FO+R2,1
chr2_60230000_60240000,"MIX{TPM3u+FO,JC}+G4",2
chr2_60270000_60280000,"MIX{HKY+FO,K2P}+G4",2
chr2_60280000_60290000,"MIX{TPM2u+FO,JC}+I+R2",2
chr2_60300000_60310000,"MIX{K2P,JC}+G4",2
chr2_6030000_6040000,"MIX{HKY+FO,K2P}+I+R2",2
chr2_60360000_60370000,"MIX{TVM+FO,TPM3u+FO,F81+FO}+R2",3
chr2_60370000_60380000,K2P+G4,1
chr2_60380000_60390000,TVM+FO+G4,1
chr2_60400000_60410000,"MIX{TPM2u+FO,TPM3,HKY+FO}+G4",3
chr2_6040000_6050000,"MIX{TPM2u+FO,TNe,JC}+G4",3
chr2_60470000_60480000,"MIX{TPM2u+FO,JC}+G4",2
chr2_60480000_60490000,"MIX{TVM+FO,TN+FO}+G4",2
chr2_60500000_60510000,"MIX{TIM3+FO,TPM2}+I+R2",2
chr2_6050000_6060000,"MIX{K2P,JC}+R2",2
chr2_6060000_6070000,"MIX{TIM2+FO,K2P}+G4",2
chr2_60650000_60660000,"MIX{TVM+FO,TPM2}+R2",2
chr2_6070000_6080000,"MIX{HKY+FO,K2P}+I+R2",2
chr2_60720000_60730000,"MIX{TPM3u+FO,K2P}+R2",2
chr2_60730000_60740000,"MIX{TVM+FO,K2P}+G4",2
chr2_60750000_60760000,"MIX{TPM2,JC}+R2",2
chr2_60760000_60770000,"MIX{TPM3u+FO,JC,K3P}+R2",3
chr2_60770000_60780000,"MIX{TPM2,TN+FO}+G4",2
chr2_60800000_60810000,"MIX{TPM3u+FO,K2P,K3P}+I+R2",3
chr2_6080000_6090000,"MIX{TPM2u+FO,TPM3}+G4",2
chr2_60820000_60830000,"MIX{TPM3u+FO,JC}+G4",2
chr2_60830000_60840000,TVM+FO+R2,1
chr2_60840000_60850000,"MIX{TPM2u+FO,K3Pu+FO}+R2",2
chr2_60860000_60870000,"MIX{TPM3u+FO,K2P}+I+R2",2
chr2_60870000_60880000,"MIX{TVM+FO,JC}+R2",2
chr2_60880000_60890000,"MIX{TVM+FO,K3P}+G4",2
chr2_60890000_60900000,"MIX{TPM2u+FO,JC}+I+R2",2
chr2_60900000_60910000,"MIX{TPM3u+FO,TPM2u+FO}+G4",2
chr2_6090000_6100000,"MIX{TPM3,JC}+R2",2
chr2_60910000_60920000,"MIX{TVM+FO,K2P,JC}+G4",3
chr2_60920000_60930000,"MIX{TPM3u+FO,HKY+FO}+G4",2
chr2_60930000_60940000,"MIX{TPM2u+FO,JC}+G4",2
chr2_60940000_60950000,"MIX{TVM+FO,JC,K2P}+G4",3
chr2_60950000_60960000,TPM2u+FO+G4,1
chr2_60960000_60970000,"MIX{TVM+FO,JC,F81+FO,TPM2}+R2",4
chr2_60970000_60980000,"MIX{K2P,F81+FO}+I+R2",2
chr2_60990000_61000000,"MIX{TPM3u+FO,K3Pu+FO}+R2",2
chr2_61000000_61010000,"MIX{TVM+FO,K2P,JC}+G4",3
chr2_6100000_6110000,"MIX{GTR+FO,JC}+G4",2
chr2_610000_620000,"MIX{GTR+FO,F81+FO,K3Pu+FO}+G4",3
chr2_61010000_61020000,"MIX{TPM2u+FO,JC}+G4",2
chr2_61020000_61030000,"MIX{TPM2u+FO,K2P}+G4",2
chr2_61050000_61060000,"MIX{TPM2u+FO,JC}+I+R2",2
chr2_61060000_61070000,"MIX{HKY+FO,K3Pu+FO}+R2",2
chr2_61070000_61080000,"MIX{TPM2u+FO,TNe}+G4",2
chr2_61080000_61090000,"MIX{TVM+FO,JC}+G4",2
chr2_61090000_61100000,"MIX{TVM+FO,TNe}+G4",2
chr2_6110000_6120000,TVM+FO+R2,1
chr2_61110000_61120000,"MIX{TPM2u+FO,K2P}+G4",2
chr2_61120000_61130000,"MIX{TVM+FO,K2P,JC}+R2",3
chr2_61130000_61140000,TVM+FO+G4,1
chr2_61140000_61150000,"MIX{TVM+FO,JC}+R2",2
chr2_61150000_61160000,"MIX{TPM3u+FO,TN+FO,TPM3}+G4",3
chr2_61160000_61170000,"MIX{TVM+FO,TPM2,JC}+G4",3
chr2_61170000_61180000,TVM+FO+I+R2,1
chr2_61180000_61190000,"MIX{TVM+FO,JC,HKY+FO}+G4",3
chr2_61190000_61200000,"MIX{TIM3+FO,TIM+FO,JC}+I+R2",3
chr2_61200000_61210000,"MIX{TPM2u+FO,K2P}+G4",2
chr2_6120000_6130000,"MIX{TPM3u+FO,TPM3}+G4",2
chr2_61210000_61220000,"MIX{TIM2+FO,JC,TPM3}+G4",3
chr2_61220000_61230000,"MIX{TVM+FO,JC,K2P}+G4",3
chr2_61230000_61240000,"MIX{TPM2u+FO,JC}+R2",2
chr2_61420000_61430000,"MIX{TVM+FO,JC}+G4",2
chr2_61430000_61440000,"MIX{TIM2+FO,JC}+I",2
chr2_61440000_61450000,"MIX{TPM2u+FO,JC}+G4",2
chr2_61460000_61470000,"MIX{TPM3u+FO,K3P}+R2",2
chr2_61490000_61500000,"MIX{TIM3+FO,JC}+G4",2
chr2_61500000_61510000,"MIX{HKY+FO,K2P}+G4",2
chr2_61510000_61520000,"MIX{TVM+FO,K2P}+R2",2
chr2_61520000_61530000,TVM+FO+G4,1
chr2_61530000_61540000,"MIX{TPM3u+FO,JC}+G4",2
chr2_61540000_61550000,"MIX{TPM3u+FO,HKY+FO}+I+R2",2
chr2_61560000_61570000,"MIX{TIM2+FO,TNe}+G4",2
chr2_61580000_61590000,"MIX{TPM2,JC}+I+R2",2
chr2_61600000_61610000,"MIX{TIM3+FO,K2P,HKY+FO}+G4",3
chr2_61610000_61620000,"MIX{TPM3u+FO,HKY+FO,K2P}+G4",3
chr2_61650000_61660000,"MIX{SYM,TNe}+G4",2
chr2_61670000_61680000,"MIX{TPM2u+FO,TPM3}+R2",2
chr2_61700000_61710000,"MIX{TPM2,JC}+I+R2",2
chr2_6170000_6180000,"MIX{TPM2u+FO,JC}+G4",2
chr2_61710000_61720000,"MIX{TVM+FO,TN+FO}+R2",2
chr2_61720000_61730000,"MIX{GTR+FO,JC}+G4",2
chr2_61730000_61740000,"MIX{TNe,F81+FO,TIM2e}+I+R2",3
chr2_61740000_61750000,"MIX{TIM2+FO,JC,F81+FO}+R2",3
chr2_61750000_61760000,"MIX{TVM+FO,JC}+R2",2
chr2_61760000_61770000,"MIX{TVM+FO,JC}+G4",2
chr2_61770000_61780000,"MIX{TPM2u+FO,TPM3,F81+FO}+R2",3
chr2_61780000_61790000,"MIX{TPM3u+FO,JC,F81+FO}+G4",3
chr2_61790000_61800000,"MIX{TPM3u+FO,K2P}+G4",2
chr2_61800000_61810000,"MIX{TPM2u+FO,JC}+G4",2
chr2_61830000_61840000,"MIX{TIM2+FO,TIM2+FO,TNe}+R2",3
chr2_61840000_61850000,"MIX{TIM2+FO,TNe}+G4",2
chr2_61850000_61860000,"MIX{TPM3,JC}+I+R2",2
chr2_61860000_61870000,TVM+FO+I+R2,1
chr2_61870000_61880000,"MIX{TVM+FO,K2P}+R2",2
chr2_61880000_61890000,"MIX{TVM+FO,HKY+FO,JC}+G4",3
chr2_61900000_61910000,"MIX{TPM2u+FO,JC,TN+FO}+G4",3
chr2_61910000_61920000,"MIX{TN+FO,JC}+R2",2
chr2_61920000_61930000,"MIX{TPM2u+FO,K2P}+R2",2
chr2_61930000_61940000,TVM+FO+G4,1
chr2_61940000_61950000,"MIX{TIM3+FO,K2P}+G4",2
chr2_61950000_61960000,"MIX{TPM2u+FO,K2P}+R2",2
chr2_61960000_61970000,"MIX{TVM+FO,JC}+G4",2
chr2_61980000_61990000,TVM+FO+G4,1
chr2_61990000_62000000,"MIX{TPM2u+FO,K2P,JC}+R2",3
chr2_62030000_62040000,"MIX{TVM+FO,K3Pu+FO}+R2",2
chr2_62040000_62050000,"MIX{TVM+FO,TNe}+G4",2
chr2_62050000_62060000,"MIX{TVM+FO,JC}+G4",2
chr2_62110000_62120000,"MIX{TPM3u+FO,JC}+G4",2
chr2_62120000_62130000,"MIX{TVMe,F81+FO,F81+FO}+G4",3
chr2_62170000_62180000,"MIX{TVM+FO,JC}+G4",2
chr2_62180000_62190000,"MIX{K2P,JC}+G4",2
chr2_62290000_62300000,TPM3u+FO+G4,1
chr2_6230000_6240000,TPM3+G4,1
chr2_6240000_6250000,"MIX{TVM+FO,F81+FO}+G4",2
chr2_62470000_62480000,"MIX{TVM+FO,TNe}+I+R2",2
chr2_62480000_62490000,"MIX{TPM2u+FO,K2P,F81+FO}+I+R2",3
chr2_62500000_62510000,"MIX{TPM2u+FO,K2P}+G4",2
chr2_62520000_62530000,"MIX{TVM+FO,TNe}+R2",2
chr2_62530000_62540000,"MIX{GTR+FO,TNe}+G4",2
chr2_62540000_62550000,TVM+FO+G4,1
chr2_62570000_62580000,"MIX{TPM3u+FO,K2P}+G4",2
chr2_62590000_62600000,"MIX{TIM2+FO,K2P}+R2",2
chr2_62600000_62610000,"MIX{TPM3,JC}+G4",2
chr2_6260000_6270000,"MIX{TPM2u+FO,TPM3}+G4",2
chr2_62620000_62630000,TPM2u+FO+R2,1
chr2_62630000_62640000,"MIX{TIM2+FO,JC}+R2",2
chr2_62640000_62650000,"MIX{TPM2u+FO,JC}+G4",2
chr2_62650000_62660000,"MIX{TPM2u+FO,K2P}+R2",2
chr2_62660000_62670000,"MIX{TPM2u+FO,K2P,JC}+R2",3
chr2_62670000_62680000,"MIX{TPM2u+FO,TPM2,JC}+G4",3
chr2_62680000_62690000,"MIX{TPM3u+FO,JC}+G4",2
chr2_62690000_62700000,"MIX{TPM2u+FO,K2P}+R2",2
chr2_62700000_62710000,"MIX{TPM3u+FO,JC}+I+R2",2
chr2_6270000_6280000,"MIX{TPM2u+FO,TIM3e}+G4",2
chr2_62710000_62720000,"MIX{TPM2u+FO,K3P}+R2",2
chr2_62720000_62730000,TPM2u+FO+G4,1
chr2_62730000_62740000,"MIX{TPM2u+FO,K2P}+G4",2
chr2_62740000_62750000,"MIX{TPM3u+FO,JC}+G4",2
